hive,hour_bucket_utc,tvd,tvd_zscore,queenless_candidate
hive_03,2026-03-13 13:00:00+00:00,0.5,0.9789450103725608,False
hive_03,2026-03-13 14:00:00+00:00,0.0,-0.9789450103725608,False
hive_03,2026-03-13 15:00:00+00:00,0.0,-0.9004984374763988,False
hive_03,2026-03-13 16:00:00+00:00,0.0,-0.8273595406616217,False
hive_03,2026-03-13 17:00:00+00:00,0.5,1.1583033569262702,False
hive_03,2026-03-13 18:00:00+00:00,0.5,1.1583033569262702,False
hive_03,2026-03-13 19:00:00+00:00,0.5,1.0642254261084714,False
hive_03,2026-03-13 20:00:00+00:00,0.5,0.9789450103725608,False
hive_03,2026-03-13 21:00:00+00:00,0.5,0.9004984374763989,False
hive_03,2026-03-13 22:00:00+00:00,0.5,0.9004984374763989,False
hive_03,2026-03-13 23:00:00+00:00,0.0,-0.9789450103725608,False
hive_03,2026-03-14 00:00:00+00:00,1.0,2.427494695453298,True
hive_03,2026-03-14 01:00:00+00:00,1.0,2.0930724738891344,True
hive_03,2026-03-14 02:00:00+00:00,0.0,-1.046536236944567,False
hive_03,2026-03-14 03:00:00+00:00,0.0,-1.046536236944567,False
hive_03,2026-03-14 04:00:00+00:00,0.5,0.4673444690088652,False
hive_03,2026-03-14 05:00:00+00:00,0.0,-1.046536236944567,False
hive_03,2026-03-14 06:00:00+00:00,0.0,-0.9661477932705526,False
hive_03,2026-03-14 07:00:00+00:00,0.0,-0.8921344936736052,False
hive_03,2026-03-14 08:00:00+00:00,0.0,-0.8231949527693869,False
hive_03,2026-03-14 09:00:00+00:00,0.5,0.6372389240525751,False
hive_03,2026-03-14 10:00:00+00:00,0.5,0.5796886759623315,False
hive_03,2026-03-14 11:00:00+00:00,0.5,0.5232681184722836,False
hive_03,2026-03-14 12:00:00+00:00,0.0,-0.9661477932705526,False
hive_03,2026-03-14 13:00:00+00:00,0.0,-0.8921344936736052,False
hive_03,2026-03-14 14:00:00+00:00,0.5,0.5796886759623315,False
hive_03,2026-03-14 15:00:00+00:00,0.0,-0.9661477932705526,False
hive_03,2026-03-14 16:00:00+00:00,0.0,-0.9661477932705526,False
hive_03,2026-03-14 17:00:00+00:00,0.5,0.5796886759623315,False
hive_03,2026-03-14 18:00:00+00:00,0.0,-0.8921344936736052,False
hive_03,2026-03-14 19:00:00+00:00,0.0,-0.8231949527693869,False
hive_03,2026-03-14 20:00:00+00:00,0.5,0.6965495754202505,False
hive_03,2026-03-14 21:00:00+00:00,0.5,0.6965495754202505,False
hive_03,2026-03-14 22:00:00+00:00,0.5,0.6965495754202505,False
hive_03,2026-03-14 23:00:00+00:00,0.5,0.6372389240525751,False
hive_03,2026-03-15 00:00:00+00:00,0.5,0.7791737244316426,False
hive_03,2026-03-15 01:00:00+00:00,0.5,0.978945010372561,False
hive_03,2026-03-15 02:00:00+00:00,0.0,-0.978945010372561,False
hive_03,2026-03-15 03:00:00+00:00,0.0,-0.978945010372561,False
hive_03,2026-03-15 04:00:00+00:00,0.0,-0.900498437476399,False
hive_03,2026-03-15 05:00:00+00:00,0.0,-0.900498437476399,False
hive_03,2026-03-15 06:00:00+00:00,0.0,-0.900498437476399,False
hive_03,2026-03-15 07:00:00+00:00,0.0,-0.900498437476399,False
hive_03,2026-03-15 08:00:00+00:00,0.5,0.978945010372561,False
hive_03,2026-03-15 09:00:00+00:00,0.5,0.978945010372561,False
hive_03,2026-03-15 10:00:00+00:00,0.0,-0.900498437476399,False
hive_03,2026-03-15 11:00:00+00:00,1.0,2.543373743671976,True
hive_03,2026-03-15 12:00:00+00:00,1.0,2.1666123417787553,True
hive_03,2026-03-15 13:00:00+00:00,1.0,1.8994323197352685,False
hive_03,2026-03-15 14:00:00+00:00,0.5,0.4748580799338171,False
hive_03,2026-03-15 15:00:00+00:00,0.5,0.42255034723004686,False
hive_03,2026-03-15 16:00:00+00:00,0.0,-1.0261937004158284,False
hive_03,2026-03-15 17:00:00+00:00,0.0,-0.9497161598676341,False
hive_03,2026-03-15 18:00:00+00:00,0.0,-0.9497161598676341,False
hive_03,2026-03-15 19:00:00+00:00,0.0,-0.9497161598676341,False
hive_03,2026-03-15 20:00:00+00:00,0.0,-0.8791185712778404,False
hive_03,2026-03-15 21:00:00+00:00,0.5,0.5274711427667043,False
hive_03,2026-03-15 22:00:00+00:00,0.0,-0.8132557878833829,False
hive_03,2026-03-15 23:00:00+00:00,0.0,-0.7512088592997024,False
hive_03,2026-03-16 00:00:00+00:00,0.5,0.6356382655612868,False
hive_03,2026-03-16 01:00:00+00:00,0.5,0.6356382655612868,False
hive_03,2026-03-16 02:00:00+00:00,0.5,0.5808969913452734,False
hive_03,2026-03-16 03:00:00+00:00,0.0,-0.8132557878833829,False
hive_03,2026-03-16 04:00:00+00:00,0.0,-0.8132557878833829,False
hive_03,2026-03-16 05:00:00+00:00,0.0,-0.8132557878833829,False
hive_03,2026-03-16 06:00:00+00:00,0.5,0.5274711427667043,False
hive_03,2026-03-16 07:00:00+00:00,0.0,-0.8791185712778404,False
hive_03,2026-03-16 08:00:00+00:00,0.0,-0.8132557878833829,False
hive_03,2026-03-16 09:00:00+00:00,0.5,0.5808969913452734,False
hive_03,2026-03-16 10:00:00+00:00,0.5,0.5274711427667043,False
hive_03,2026-03-16 11:00:00+00:00,0.0,-0.8231949527693869,False
hive_03,2026-03-16 12:00:00+00:00,0.5,0.8477912478906586,False
hive_03,2026-03-16 13:00:00+00:00,0.0,-0.8273595406616218,False
hive_03,2026-03-16 14:00:00+00:00,1.0,2.6208570730882523,True
hive_03,2026-03-16 15:00:00+00:00,0.5,0.920841674328305,False
hive_03,2026-03-16 16:00:00+00:00,0.5,0.8477912478906586,False
hive_03,2026-03-16 17:00:00+00:00,0.0,-0.8477912478906586,False
hive_03,2026-03-16 18:00:00+00:00,1.0,2.1666123417787553,True
hive_03,2026-03-16 19:00:00+00:00,0.0,-0.8921344936736052,False
hive_03,2026-03-16 20:00:00+00:00,0.0,-0.8921344936736052,False
hive_03,2026-03-16 21:00:00+00:00,0.5,0.6372389240525751,False
hive_03,2026-03-16 22:00:00+00:00,0.5,0.5796886759623315,False
hive_03,2026-03-16 23:00:00+00:00,0.0,-0.9661477932705526,False
hive_03,2026-03-17 00:00:00+00:00,0.0,-0.8921344936736052,False
hive_03,2026-03-17 01:00:00+00:00,0.0,-0.8231949527693869,False
hive_03,2026-03-17 02:00:00+00:00,0.0,-0.7582875444051551,False
hive_03,2026-03-17 03:00:00+00:00,0.0,-0.7582875444051551,False
hive_03,2026-03-17 04:00:00+00:00,0.0,-0.7582875444051551,False
hive_03,2026-03-17 05:00:00+00:00,0.5,0.6965495754202505,False
hive_03,2026-03-17 06:00:00+00:00,0.5,0.6965495754202505,False
hive_03,2026-03-17 07:00:00+00:00,0.0,-0.8231949527693869,False
hive_03,2026-03-17 08:00:00+00:00,0.0,-0.8231949527693869,False
hive_04,2026-03-07 17:00:00+00:00,,,False
hive_04,2026-03-08 12:00:00+00:00,0.5,,False
hive_04,2026-03-08 13:00:00+00:00,1.0,,False
hive_04,2026-03-08 14:00:00+00:00,0.0,,False
hive_04,2026-03-08 15:00:00+00:00,0.5,,False
hive_04,2026-03-08 16:00:00+00:00,0.0,,False
hive_04,2026-03-08 17:00:00+00:00,1.0,1.118033988749895,False
hive_04,2026-03-09 04:00:00+00:00,1.0,0.9526610232449336,False
hive_04,2026-03-09 10:00:00+00:00,1.0,0.8461141122266493,False
hive_04,2026-03-09 11:00:00+00:00,1.0,0.769800358919501,False
hive_04,2026-03-09 12:00:00+00:00,0.0,-1.305857250198021,False
hive_04,2026-03-09 13:00:00+00:00,0.5,-0.2080625946441198,False
hive_04,2026-03-09 14:00:00+00:00,0.5,-0.19963735237617272,False
hive_04,2026-03-09 15:00:00+00:00,0.5,-0.19215378456610444,False
hive_04,2026-03-09 16:00:00+00:00,0.0,-1.292837411057002,False
hive_04,2026-03-09 17:00:00+00:00,0.0,-1.1832159566199232,False
hive_04,2026-03-09 18:00:00+00:00,0.0,-1.0978875820671,False
hive_04,2026-03-09 19:00:00+00:00,0.0,-1.028991510855053,False
hive_04,2026-03-09 20:00:00+00:00,0.0,-0.97182531580755,False
hive_04,2026-03-09 21:00:00+00:00,0.0,-0.9233805168766386,False
hive_04,2026-03-09 22:00:00+00:00,0.0,-0.8816307204678879,False
hive_04,2026-03-09 23:00:00+00:00,0.0,-0.8451542547285165,False
hive_04,2026-03-10 00:00:00+00:00,0.0,-0.8129201441957018,False
hive_04,2026-03-10 01:00:00+00:00,0.0,-0.7841599532608998,False
hive_04,2026-03-10 02:00:00+00:00,0.0,-0.758287544405155,False
hive_04,2026-03-10 03:00:00+00:00,0.0,-0.7030634719668168,False
hive_04,2026-03-10 04:00:00+00:00,0.0,-0.6408699444616558,False
hive_04,2026-03-10 05:00:00+00:00,0.0,-0.6408699444616558,False
hive_04,2026-03-10 06:00:00+00:00,0.0,-0.588340274506994,False
hive_04,2026-03-10 07:00:00+00:00,0.0,-0.588340274506994,False
hive_04,2026-03-10 08:00:00+00:00,0.5,0.8132557878833826,False
hive_04,2026-03-10 09:00:00+00:00,0.5,0.9661477932705526,False
hive_04,2026-03-10 10:00:00+00:00,0.0,-0.5302712746797613,False
hive_04,2026-03-10 11:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-10 12:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-10 13:00:00+00:00,0.0,-0.4377975178854562,False
hive_04,2026-03-10 14:00:00+00:00,0.0,-0.37000643495047697,False
hive_04,2026-03-10 15:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 16:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 17:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 18:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 19:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 20:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 21:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 22:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-10 23:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 00:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 01:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 02:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 03:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 04:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 05:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 06:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 07:00:00+00:00,0.5,2.590045044653339,True
hive_04,2026-03-11 08:00:00+00:00,0.5,2.590045044653339,True
hive_04,2026-03-11 09:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-11 10:00:00+00:00,0.5,2.590045044653339,True
hive_04,2026-03-11 11:00:00+00:00,0.5,2.188987589427281,True
hive_04,2026-03-11 12:00:00+00:00,0.5,1.9083151381956445,False
hive_04,2026-03-11 13:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 14:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 15:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 16:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 17:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 18:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 19:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 20:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 21:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 22:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-11 23:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 00:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 01:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 02:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 03:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 04:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 05:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 06:00:00+00:00,0.0,-0.5021881942620118,False
hive_04,2026-03-12 07:00:00+00:00,0.0,-0.4377975178854562,False
hive_04,2026-03-12 08:00:00+00:00,0.0,-0.37000643495047697,False
hive_04,2026-03-12 09:00:00+00:00,0.0,-0.37000643495047697,False
hive_04,2026-03-12 10:00:00+00:00,0.0,-0.295163026345123,False
hive_04,2026-03-12 11:00:00+00:00,0.0,-0.20412414523193073,False
hive_04,2026-03-12 12:00:00+00:00,0.0,,False
hive_04,2026-03-12 13:00:00+00:00,0.0,,False
hive_04,2026-03-12 14:00:00+00:00,0.0,,False
hive_04,2026-03-12 15:00:00+00:00,0.0,,False
hive_04,2026-03-12 16:00:00+00:00,0.0,,False
hive_04,2026-03-12 17:00:00+00:00,0.0,,False
hive_04,2026-03-12 18:00:00+00:00,0.0,,False
hive_04,2026-03-12 19:00:00+00:00,0.0,,False
hive_04,2026-03-12 20:00:00+00:00,0.0,,False
hive_04,2026-03-12 21:00:00+00:00,0.0,,False
hive_04,2026-03-12 22:00:00+00:00,0.0,,False
hive_04,2026-03-12 23:00:00+00:00,0.0,,False
hive_04,2026-03-13 00:00:00+00:00,0.0,,False
hive_04,2026-03-13 01:00:00+00:00,0.0,,False
hive_04,2026-03-13 02:00:00+00:00,1.0,4.694855340334421,True
hive_04,2026-03-13 03:00:00+00:00,1.0,3.246793289796358,True
hive_04,2026-03-13 04:00:00+00:00,0.0,-0.2951630263451235,False
hive_04,2026-03-13 05:00:00+00:00,0.0,-0.2951630263451235,False
hive_04,2026-03-13 06:00:00+00:00,0.5,1.3458455240182912,False
hive_04,2026-03-13 07:00:00+00:00,0.5,1.2337174812449612,False
hive_04,2026-03-13 08:00:00+00:00,0.0,-0.41123916041498704,False
hive_04,2026-03-13 09:00:00+00:00,0.0,-0.41123916041498704,False
hive_04,2026-03-13 10:00:00+00:00,0.5,1.1349794247358154,False
hive_04,2026-03-13 11:00:00+00:00,0.0,-0.4673444690088652,False
hive_04,2026-03-13 12:00:00+00:00,0.0,-0.4673444690088652,False
hive_04,2026-03-13 13:00:00+00:00,0.5,1.046536236944567,False
hive_04,2026-03-13 14:00:00+00:00,0.5,0.9661477932705523,False
hive_04,2026-03-13 15:00:00+00:00,0.5,0.892134493673605,False
hive_04,2026-03-13 16:00:00+00:00,0.0,-0.6372389240525751,False
hive_04,2026-03-13 17:00:00+00:00,1.0,2.0766559657295183,True
hive_04,2026-03-13 18:00:00+00:00,0.0,-0.6922186552431727,False
hive_04,2026-03-13 19:00:00+00:00,1.0,1.8267039687804454,False
hive_04,2026-03-13 20:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-13 21:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-13 22:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-13 23:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-14 00:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-14 01:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-14 02:00:00+00:00,0.0,-0.6922186552431727,False
hive_04,2026-03-14 03:00:00+00:00,0.5,0.8231949527693868,False
hive_04,2026-03-14 04:00:00+00:00,0.5,0.758287544405155,False
hive_04,2026-03-14 05:00:00+00:00,0.5,0.6965495754202503,False
hive_04,2026-03-14 06:00:00+00:00,0.5,0.6965495754202503,False
hive_04,2026-03-14 07:00:00+00:00,0.0,-0.758287544405155,False
hive_04,2026-03-14 08:00:00+00:00,0.0,-0.758287544405155,False
hive_04,2026-03-14 09:00:00+00:00,0.0,-0.758287544405155,False
hive_04,2026-03-14 10:00:00+00:00,0.5,0.758287544405155,False
hive_04,2026-03-14 11:00:00+00:00,0.0,-0.758287544405155,False
hive_04,2026-03-14 12:00:00+00:00,0.5,0.6965495754202503,False
hive_04,2026-03-14 13:00:00+00:00,1.0,1.975049770573929,False
hive_04,2026-03-14 14:00:00+00:00,1.0,1.78648083154225,False
hive_04,2026-03-14 15:00:00+00:00,1.0,1.6329931618554523,False
hive_04,2026-03-14 16:00:00+00:00,0.0,-0.816496580927726,False
hive_04,2026-03-14 17:00:00+00:00,1.0,1.6329931618554523,False
hive_04,2026-03-14 18:00:00+00:00,0.0,-0.816496580927726,False
hive_04,2026-03-14 19:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-14 20:00:00+00:00,0.0,-0.752172222439007,False
hive_04,2026-03-14 21:00:00+00:00,0.5,0.4872220449660682,False
hive_04,2026-03-14 22:00:00+00:00,0.5,0.43779751788545657,False
hive_04,2026-03-14 23:00:00+00:00,0.5,0.3885761514929993,False
hive_04,2026-03-15 00:00:00+00:00,0.5,0.33911649915626335,False
hive_04,2026-03-15 01:00:00+00:00,0.0,-1.01734949746879,False
hive_04,2026-03-15 02:00:00+00:00,0.0,-1.01734949746879,False
hive_04,2026-03-15 03:00:00+00:00,0.0,-0.9436849393401413,False
hive_04,2026-03-15 04:00:00+00:00,0.0,-0.875595035770913,False
hive_04,2026-03-15 05:00:00+00:00,0.5,0.43779751788545657,False
hive_04,2026-03-15 06:00:00+00:00,0.0,-0.8120367416101136,False
hive_04,2026-03-15 07:00:00+00:00,0.5,0.43779751788545657,False
hive_04,2026-03-15 08:00:00+00:00,0.0,-0.875595035770913,False
hive_04,2026-03-15 09:00:00+00:00,0.0,-0.875595035770913,False
hive_04,2026-03-15 10:00:00+00:00,0.5,0.43779751788545657,False
hive_04,2026-03-15 11:00:00+00:00,0.5,0.3885761514929993,False
hive_04,2026-03-15 12:00:00+00:00,0.5,0.3885761514929993,False
hive_04,2026-03-15 13:00:00+00:00,0.0,-0.8791185712778402,False
hive_04,2026-03-15 14:00:00+00:00,0.5,0.6372389240525749,False
hive_04,2026-03-15 15:00:00+00:00,1.0,2.1666123417787544,True
hive_04,2026-03-15 16:00:00+00:00,0.0,-0.892134493673605,False
hive_04,2026-03-15 17:00:00+00:00,0.0,-0.8477912478906582,False
hive_04,2026-03-15 18:00:00+00:00,0.0,-0.8477912478906582,False
hive_04,2026-03-15 19:00:00+00:00,0.5,0.7791737244316421,False
hive_04,2026-03-15 20:00:00+00:00,0.5,0.7139690280744992,False
hive_04,2026-03-15 21:00:00+00:00,0.0,-0.9208416743283042,False
hive_04,2026-03-15 22:00:00+00:00,0.0,-0.8477912478906582,False
hive_04,2026-03-15 23:00:00+00:00,0.0,-0.7791737244316421,False
hive_04,2026-03-16 00:00:00+00:00,0.5,0.9208416743283044,False
hive_04,2026-03-16 01:00:00+00:00,0.0,-0.7791737244316421,False
hive_04,2026-03-16 02:00:00+00:00,0.5,0.8477912478906582,False
hive_04,2026-03-16 03:00:00+00:00,0.0,-0.8477912478906582,False
hive_04,2026-03-16 04:00:00+00:00,0.0,-0.8477912478906582,False
hive_04,2026-03-16 05:00:00+00:00,0.0,-0.7791737244316421,False
hive_04,2026-03-16 06:00:00+00:00,0.0,-0.7791737244316421,False
hive_04,2026-03-16 07:00:00+00:00,0.0,-0.7139690280744991,False
hive_04,2026-03-16 08:00:00+00:00,0.0,-0.7139690280744991,False
hive_04,2026-03-16 09:00:00+00:00,0.0,-0.7139690280744991,False
hive_04,2026-03-16 10:00:00+00:00,0.0,-0.6512912772860173,False
hive_04,2026-03-16 11:00:00+00:00,0.0,-0.5903260526902466,False
hive_04,2026-03-16 12:00:00+00:00,0.0,-0.5302712746797611,False
hive_04,2026-03-16 13:00:00+00:00,0.5,1.1806521053804935,False
hive_04,2026-03-16 14:00:00+00:00,0.0,-0.5302712746797611,False
hive_04,2026-03-16 15:00:00+00:00,0.5,1.6955824957813146,False
hive_04,2026-03-16 16:00:00+00:00,0.0,-0.5651941652604382,False
hive_04,2026-03-16 17:00:00+00:00,0.0,-0.5651941652604382,False
hive_04,2026-03-16 18:00:00+00:00,0.0,-0.5651941652604382,False
hive_04,2026-03-16 19:00:00+00:00,0.0,-0.5021881942620112,False
hive_04,2026-03-16 20:00:00+00:00,0.0,-0.4377975178854557,False
hive_04,2026-03-16 21:00:00+00:00,0.0,-0.4377975178854557,False
hive_04,2026-03-16 22:00:00+00:00,0.0,-0.4377975178854557,False
hive_04,2026-03-16 23:00:00+00:00,0.5,1.9083151381956425,False
hive_04,2026-03-17 00:00:00+00:00,0.5,1.9083151381956425,False
hive_04,2026-03-17 01:00:00+00:00,0.0,-0.5021881942620112,False
hive_04,2026-03-17 02:00:00+00:00,0.0,-0.4377975178854557,False
hive_04,2026-03-17 03:00:00+00:00,0.5,1.9083151381956425,False
hive_04,2026-03-17 04:00:00+00:00,0.5,1.6955824957813146,False
hive_04,2026-03-17 05:00:00+00:00,0.0,-0.5651941652604382,False
hive_04,2026-03-17 06:00:00+00:00,0.0,-0.5651941652604382,False
hive_04,2026-03-17 07:00:00+00:00,0.0,-0.5651941652604382,False
hive_04,2026-03-17 08:00:00+00:00,0.0,-0.5651941652604382,False
